cvpj,cvpj,cvpj,cvpj,cvpj,cvpj,vst2,vst2,vst3,vst3
bitcrushsweep12l,bitCrushSweep12l,0.0,0.0,1.0,Bit Crush Sweep 12 Lock,767,Bit Crush Sweep 12 Lock,767,Bit Crush Sweep 12 Lock
wavetype13,waveType13,1.0,0.0,8.0,Wave Type 13,768,Wave Type 13,768,Wave Type 13
mastervolume13,masterVolume13,0.5,0.0,1.0,Master Volume 13,769,Master Volume 13,769,Master Volume 13
attacktime13,attackTime13,0.0,0.0,1.0,Attack Time 13,770,Attack Time 13,770,Attack Time 13
sustaintime13,sustainTime13,0.1915024816989899,0.0,1.0,Sustain Time 13,771,Sustain Time 13,771,Sustain Time 13
sustainpunch13,sustainPunch13,0.0,0.0,1.0,Punch 13,772,Punch 13,772,Punch 13
decaytime13,decayTime13,0.03574717417359352,0.0,1.0,Decay Time 13,773,Decay Time 13,773,Decay Time 13
compressionamount13,compressionAmount13,0.300000011920929,0.0,1.0,Compression 13,774,Compression 13,774,Compression 13
startfrequency13,startFrequency13,0.2988311648368835,0.0,1.0,Frequency 13,775,Frequency 13,775,Frequency 13
minfrequency13,minFrequency13,0.0,0.0,1.0,Frequency Cutoff 13,776,Frequency Cutoff 13,776,Frequency Cutoff 13
slide13,slide13,0.0,-1.0,1.0,Frequency Slide 13,777,Frequency Slide 13,777,Frequency Slide 13
deltaslide13,deltaSlide13,0.0,-1.0,1.0,Delta Slide 13,778,Delta Slide 13,778,Delta Slide 13
vibratodepth13,vibratoDepth13,0.0,0.0,1.0,Vibrato Depth 13,779,Vibrato Depth 13,779,Vibrato Depth 13
vibratospeed13,vibratoSpeed13,0.0,0.0,1.0,Vibrato Speed 13,780,Vibrato Speed 13,780,Vibrato Speed 13
overtones13,overtones13,0.0,0.0,1.0,Harmonics 13,781,Harmonics 13,781,Harmonics 13
overtonefalloff13,overtoneFalloff13,0.0,0.0,1.0,Harmonics Falloff 13,782,Harmonics Falloff 13,782,Harmonics Falloff 13
changerepeat13,changeRepeat13,0.0,0.0,1.0,Pitch Jump Repeat Speed 13,783,Pitch Jump Repeat Speed 13,783,Pitch Jump Repeat Speed 13
changeamount13,changeAmount13,0.0,-1.0,1.0,Pitch Jump Amount 1 13,784,Pitch Jump Amount 1 13,784,Pitch Jump Amount 1 13
changespeed13,changeSpeed13,0.0,0.0,1.0,Pitch Jump Onset 1 13,785,Pitch Jump Onset 1 13,785,Pitch Jump Onset 1 13
changeamount213,changeAmount213,0.0,-1.0,1.0,Pitch Jump Amount 2 13,786,Pitch Jump Amount 2 13,786,Pitch Jump Amount 2 13
changespeed213,changeSpeed213,0.0,0.0,1.0,Pitch Jump Onset 2 13,787,Pitch Jump Onset 2 13,787,Pitch Jump Onset 2 13
squareduty13,squareDuty13,0.0,0.0,1.0,Square Duty 13,788,Square Duty 13,788,Square Duty 13
dutysweep13,dutySweep13,0.0,-1.0,1.0,Duty Sweep 13,789,Duty Sweep 13,789,Duty Sweep 13
repeatspeed13,repeatSpeed13,0.0,0.0,1.0,Repeat Speed 13,790,Repeat Speed 13,790,Repeat Speed 13
flangeroffset13,flangerOffset13,0.0,-1.0,1.0,Flanger Offset 13,791,Flanger Offset 13,791,Flanger Offset 13
flangersweep13,flangerSweep13,0.0,-1.0,1.0,Flanger Sweep 13,792,Flanger Sweep 13,792,Flanger Sweep 13
lpfiltercutoff13,lpFilterCutoff13,1.0,0.0,1.0,LP Filter Cutoff 13,793,LP Filter Cutoff 13,793,LP Filter Cutoff 13
lpfiltercutoffsweep13,lpFilterCutoffSweep13,0.0,-1.0,1.0,LP Filter Cutoff Sweep 13,794,LP Filter Cutoff Sweep 13,794,LP Filter Cutoff Sweep 13
lpfilterresonance13,lpFilterResonance13,0.0,0.0,1.0,LP Filter Resonance 13,795,LP Filter Resonance 13,795,LP Filter Resonance 13
hpfiltercutoff13,hpFilterCutoff13,0.1000000014901161,0.0,1.0,HP Filter Cutoff 13,796,HP Filter Cutoff 13,796,HP Filter Cutoff 13
hpfiltercutoffsweep13,hpFilterCutoffSweep13,0.0,-1.0,1.0,HP Filter Cutoff Sweep 13,797,HP Filter Cutoff Sweep 13,797,HP Filter Cutoff Sweep 13
bitcrush13,bitCrush13,0.0,0.0,1.0,Bit Crush 13,798,Bit Crush 13,798,Bit Crush 13
bitcrushsweep13,bitCrushSweep13,0.0,-1.0,1.0,Bit Crush Sweep 13,799,Bit Crush Sweep 13,799,Bit Crush Sweep 13
wavetype13l,waveType13l,0.0,0.0,1.0,Wave Type 13 Lock,800,Wave Type 13 Lock,800,Wave Type 13 Lock
mastervolume13l,masterVolume13l,1.0,0.0,1.0,Master Volume 13 Lock,801,Master Volume 13 Lock,801,Master Volume 13 Lock
attacktime13l,attackTime13l,0.0,0.0,1.0,Attack Time 13 Lock,802,Attack Time 13 Lock,802,Attack Time 13 Lock
sustaintime13l,sustainTime13l,0.0,0.0,1.0,Sustain Time 13 Lock,803,Sustain Time 13 Lock,803,Sustain Time 13 Lock
sustainpunch13l,sustainPunch13l,0.0,0.0,1.0,Punch 13 Lock,804,Punch 13 Lock,804,Punch 13 Lock
decaytime13l,decayTime13l,0.0,0.0,1.0,Decay Time 13 Lock,805,Decay Time 13 Lock,805,Decay Time 13 Lock
compressionamount13l,compressionAmount13l,0.0,0.0,1.0,Compression 13 Lock,806,Compression 13 Lock,806,Compression 13 Lock
startfrequency13l,startFrequency13l,0.0,0.0,1.0,Frequency 13 Lock,807,Frequency 13 Lock,807,Frequency 13 Lock
minfrequency13l,minFrequency13l,0.0,0.0,1.0,Frequency Cutoff 13 Lock,808,Frequency Cutoff 13 Lock,808,Frequency Cutoff 13 Lock
slide13l,slide13l,0.0,0.0,1.0,Frequency Slide 13 Lock,809,Frequency Slide 13 Lock,809,Frequency Slide 13 Lock
deltaslide13l,deltaSlide13l,0.0,0.0,1.0,Delta Slide 13 Lock,810,Delta Slide 13 Lock,810,Delta Slide 13 Lock
vibratodepth13l,vibratoDepth13l,0.0,0.0,1.0,Vibrato Depth 13 Lock,811,Vibrato Depth 13 Lock,811,Vibrato Depth 13 Lock
vibratospeed13l,vibratoSpeed13l,0.0,0.0,1.0,Vibrato Speed 13 Lock,812,Vibrato Speed 13 Lock,812,Vibrato Speed 13 Lock
overtones13l,overtones13l,0.0,0.0,1.0,Harmonics 13 Lock,813,Harmonics 13 Lock,813,Harmonics 13 Lock
overtonefalloff13l,overtoneFalloff13l,0.0,0.0,1.0,Harmonics Falloff 13 Lock,814,Harmonics Falloff 13 Lock,814,Harmonics Falloff 13 Lock
changerepeat13l,changeRepeat13l,0.0,0.0,1.0,Pitch Jump Repeat Speed 13 Lock,815,Pitch Jump Repeat Speed 13 Lock,815,Pitch Jump Repeat Speed 13 Lock
changeamount13l,changeAmount13l,0.0,0.0,1.0,Pitch Jump Amount 1 13 Lock,816,Pitch Jump Amount 1 13 Lock,816,Pitch Jump Amount 1 13 Lock
changespeed13l,changeSpeed13l,0.0,0.0,1.0,Pitch Jump Onset 1 13 Lock,817,Pitch Jump Onset 1 13 Lock,817,Pitch Jump Onset 1 13 Lock
changeamount213l,changeAmount213l,0.0,0.0,1.0,Pitch Jump Amount 2 13 Lock,818,Pitch Jump Amount 2 13 Lock,818,Pitch Jump Amount 2 13 Lock
changespeed213l,changeSpeed213l,0.0,0.0,1.0,Pitch Jump Onset 2 13 Lock,819,Pitch Jump Onset 2 13 Lock,819,Pitch Jump Onset 2 13 Lock
squareduty13l,squareDuty13l,0.0,0.0,1.0,Square Duty 13 Lock,820,Square Duty 13 Lock,820,Square Duty 13 Lock
dutysweep13l,dutySweep13l,0.0,0.0,1.0,Duty Sweep 13 Lock,821,Duty Sweep 13 Lock,821,Duty Sweep 13 Lock
repeatspeed13l,repeatSpeed13l,0.0,0.0,1.0,Repeat Speed 13 Lock,822,Repeat Speed 13 Lock,822,Repeat Speed 13 Lock
flangeroffset13l,flangerOffset13l,0.0,0.0,1.0,Flanger Offset 13 Lock,823,Flanger Offset 13 Lock,823,Flanger Offset 13 Lock
flangersweep13l,flangerSweep13l,0.0,0.0,1.0,Flanger Sweep 13 Lock,824,Flanger Sweep 13 Lock,824,Flanger Sweep 13 Lock
lpfiltercutoff13l,lpFilterCutoff13l,0.0,0.0,1.0,LP Filter Cutoff 13 Lock,825,LP Filter Cutoff 13 Lock,825,LP Filter Cutoff 13 Lock
lpfiltercutoffsweep13l,lpFilterCutoffSweep13l,0.0,0.0,1.0,LP Filter Cutoff Sweep 13 Lock,826,LP Filter Cutoff Sweep 13 Lock,826,LP Filter Cutoff Sweep 13 Lock
lpfilterresonance13l,lpFilterResonance13l,0.0,0.0,1.0,LP Filter Resonance 13 Lock,827,LP Filter Resonance 13 Lock,827,LP Filter Resonance 13 Lock
hpfiltercutoff13l,hpFilterCutoff13l,0.0,0.0,1.0,HP Filter Cutoff 13 Lock,828,HP Filter Cutoff 13 Lock,828,HP Filter Cutoff 13 Lock
hpfiltercutoffsweep13l,hpFilterCutoffSweep13l,0.0,0.0,1.0,HP Filter Cutoff Sweep 13 Lock,829,HP Filter Cutoff Sweep 13 Lock,829,HP Filter Cutoff Sweep 13 Lock
bitcrush13l,bitCrush13l,0.0,0.0,1.0,Bit Crush 13 Lock,830,Bit Crush 13 Lock,830,Bit Crush 13 Lock
bitcrushsweep13l,bitCrushSweep13l,0.0,0.0,1.0,Bit Crush Sweep 13 Lock,831,Bit Crush Sweep 13 Lock,831,Bit Crush Sweep 13 Lock
wavetype14,waveType14,0.0,0.0,8.0,Wave Type 14,832,Wave Type 14,832,Wave Type 14
mastervolume14,masterVolume14,0.5,0.0,1.0,Master Volume 14,833,Master Volume 14,833,Master Volume 14
attacktime14,attackTime14,0.0,0.0,1.0,Attack Time 14,834,Attack Time 14,834,Attack Time 14
sustaintime14,sustainTime14,0.185939759016037,0.0,1.0,Sustain Time 14,835,Sustain Time 14,835,Sustain Time 14
sustainpunch14,sustainPunch14,0.0,0.0,1.0,Punch 14,836,Punch 14,836,Punch 14
decaytime14,decayTime14,0.1585753411054611,0.0,1.0,Decay Time 14,837,Decay Time 14,837,Decay Time 14
compressionamount14,compressionAmount14,0.300000011920929,0.0,1.0,Compression 14,838,Compression 14,838,Compression 14
startfrequency14,startFrequency14,0.30245241522789,0.0,1.0,Frequency 14,839,Frequency 14,839,Frequency 14
minfrequency14,minFrequency14,0.0,0.0,1.0,Frequency Cutoff 14,840,Frequency Cutoff 14,840,Frequency Cutoff 14
slide14,slide14,0.0,-1.0,1.0,Frequency Slide 14,841,Frequency Slide 14,841,Frequency Slide 14
deltaslide14,deltaSlide14,0.0,-1.0,1.0,Delta Slide 14,842,Delta Slide 14,842,Delta Slide 14
vibratodepth14,vibratoDepth14,0.0,0.0,1.0,Vibrato Depth 14,843,Vibrato Depth 14,843,Vibrato Depth 14
vibratospeed14,vibratoSpeed14,0.0,0.0,1.0,Vibrato Speed 14,844,Vibrato Speed 14,844,Vibrato Speed 14
overtones14,overtones14,0.0,0.0,1.0,Harmonics 14,845,Harmonics 14,845,Harmonics 14
overtonefalloff14,overtoneFalloff14,0.0,0.0,1.0,Harmonics Falloff 14,846,Harmonics Falloff 14,846,Harmonics Falloff 14
changerepeat14,changeRepeat14,0.0,0.0,1.0,Pitch Jump Repeat Speed 14,847,Pitch Jump Repeat Speed 14,847,Pitch Jump Repeat Speed 14
changeamount14,changeAmount14,0.0,-1.0,1.0,Pitch Jump Amount 1 14,848,Pitch Jump Amount 1 14,848,Pitch Jump Amount 1 14
changespeed14,changeSpeed14,0.0,0.0,1.0,Pitch Jump Onset 1 14,849,Pitch Jump Onset 1 14,849,Pitch Jump Onset 1 14
changeamount214,changeAmount214,0.0,-1.0,1.0,Pitch Jump Amount 2 14,850,Pitch Jump Amount 2 14,850,Pitch Jump Amount 2 14
changespeed214,changeSpeed214,0.0,0.0,1.0,Pitch Jump Onset 2 14,851,Pitch Jump Onset 2 14,851,Pitch Jump Onset 2 14
squareduty14,squareDuty14,0.5061501264572144,0.0,1.0,Square Duty 14,852,Square Duty 14,852,Square Duty 14
dutysweep14,dutySweep14,0.0,-1.0,1.0,Duty Sweep 14,853,Duty Sweep 14,853,Duty Sweep 14
repeatspeed14,repeatSpeed14,0.0,0.0,1.0,Repeat Speed 14,854,Repeat Speed 14,854,Repeat Speed 14
flangeroffset14,flangerOffset14,0.0,-1.0,1.0,Flanger Offset 14,855,Flanger Offset 14,855,Flanger Offset 14
flangersweep14,flangerSweep14,0.0,-1.0,1.0,Flanger Sweep 14,856,Flanger Sweep 14,856,Flanger Sweep 14
lpfiltercutoff14,lpFilterCutoff14,1.0,0.0,1.0,LP Filter Cutoff 14,857,LP Filter Cutoff 14,857,LP Filter Cutoff 14
lpfiltercutoffsweep14,lpFilterCutoffSweep14,0.0,-1.0,1.0,LP Filter Cutoff Sweep 14,858,LP Filter Cutoff Sweep 14,858,LP Filter Cutoff Sweep 14
lpfilterresonance14,lpFilterResonance14,0.0,0.0,1.0,LP Filter Resonance 14,859,LP Filter Resonance 14,859,LP Filter Resonance 14
hpfiltercutoff14,hpFilterCutoff14,0.1000000014901161,0.0,1.0,HP Filter Cutoff 14,860,HP Filter Cutoff 14,860,HP Filter Cutoff 14
hpfiltercutoffsweep14,hpFilterCutoffSweep14,0.0,-1.0,1.0,HP Filter Cutoff Sweep 14,861,HP Filter Cutoff Sweep 14,861,HP Filter Cutoff Sweep 14
bitcrush14,bitCrush14,0.0,0.0,1.0,Bit Crush 14,862,Bit Crush 14,862,Bit Crush 14
bitcrushsweep14,bitCrushSweep14,0.0,-1.0,1.0,Bit Crush Sweep 14,863,Bit Crush Sweep 14,863,Bit Crush Sweep 14
wavetype14l,waveType14l,0.0,0.0,1.0,Wave Type 14 Lock,864,Wave Type 14 Lock,864,Wave Type 14 Lock
mastervolume14l,masterVolume14l,1.0,0.0,1.0,Master Volume 14 Lock,865,Master Volume 14 Lock,865,Master Volume 14 Lock
attacktime14l,attackTime14l,0.0,0.0,1.0,Attack Time 14 Lock,866,Attack Time 14 Lock,866,Attack Time 14 Lock
sustaintime14l,sustainTime14l,0.0,0.0,1.0,Sustain Time 14 Lock,867,Sustain Time 14 Lock,867,Sustain Time 14 Lock
sustainpunch14l,sustainPunch14l,0.0,0.0,1.0,Punch 14 Lock,868,Punch 14 Lock,868,Punch 14 Lock
decaytime14l,decayTime14l,0.0,0.0,1.0,Decay Time 14 Lock,869,Decay Time 14 Lock,869,Decay Time 14 Lock
compressionamount14l,compressionAmount14l,0.0,0.0,1.0,Compression 14 Lock,870,Compression 14 Lock,870,Compression 14 Lock
startfrequency14l,startFrequency14l,0.0,0.0,1.0,Frequency 14 Lock,871,Frequency 14 Lock,871,Frequency 14 Lock
minfrequency14l,minFrequency14l,0.0,0.0,1.0,Frequency Cutoff 14 Lock,872,Frequency Cutoff 14 Lock,872,Frequency Cutoff 14 Lock
slide14l,slide14l,0.0,0.0,1.0,Frequency Slide 14 Lock,873,Frequency Slide 14 Lock,873,Frequency Slide 14 Lock
deltaslide14l,deltaSlide14l,0.0,0.0,1.0,Delta Slide 14 Lock,874,Delta Slide 14 Lock,874,Delta Slide 14 Lock
vibratodepth14l,vibratoDepth14l,0.0,0.0,1.0,Vibrato Depth 14 Lock,875,Vibrato Depth 14 Lock,875,Vibrato Depth 14 Lock
vibratospeed14l,vibratoSpeed14l,0.0,0.0,1.0,Vibrato Speed 14 Lock,876,Vibrato Speed 14 Lock,876,Vibrato Speed 14 Lock
overtones14l,overtones14l,0.0,0.0,1.0,Harmonics 14 Lock,877,Harmonics 14 Lock,877,Harmonics 14 Lock
overtonefalloff14l,overtoneFalloff14l,0.0,0.0,1.0,Harmonics Falloff 14 Lock,878,Harmonics Falloff 14 Lock,878,Harmonics Falloff 14 Lock
changerepeat14l,changeRepeat14l,0.0,0.0,1.0,Pitch Jump Repeat Speed 14 Lock,879,Pitch Jump Repeat Speed 14 Lock,879,Pitch Jump Repeat Speed 14 Lock
changeamount14l,changeAmount14l,0.0,0.0,1.0,Pitch Jump Amount 1 14 Lock,880,Pitch Jump Amount 1 14 Lock,880,Pitch Jump Amount 1 14 Lock
changespeed14l,changeSpeed14l,0.0,0.0,1.0,Pitch Jump Onset 1 14 Lock,881,Pitch Jump Onset 1 14 Lock,881,Pitch Jump Onset 1 14 Lock
changeamount214l,changeAmount214l,0.0,0.0,1.0,Pitch Jump Amount 2 14 Lock,882,Pitch Jump Amount 2 14 Lock,882,Pitch Jump Amount 2 14 Lock
changespeed214l,changeSpeed214l,0.0,0.0,1.0,Pitch Jump Onset 2 14 Lock,883,Pitch Jump Onset 2 14 Lock,883,Pitch Jump Onset 2 14 Lock
squareduty14l,squareDuty14l,0.0,0.0,1.0,Square Duty 14 Lock,884,Square Duty 14 Lock,884,Square Duty 14 Lock
dutysweep14l,dutySweep14l,0.0,0.0,1.0,Duty Sweep 14 Lock,885,Duty Sweep 14 Lock,885,Duty Sweep 14 Lock
repeatspeed14l,repeatSpeed14l,0.0,0.0,1.0,Repeat Speed 14 Lock,886,Repeat Speed 14 Lock,886,Repeat Speed 14 Lock
flangeroffset14l,flangerOffset14l,0.0,0.0,1.0,Flanger Offset 14 Lock,887,Flanger Offset 14 Lock,887,Flanger Offset 14 Lock
flangersweep14l,flangerSweep14l,0.0,0.0,1.0,Flanger Sweep 14 Lock,888,Flanger Sweep 14 Lock,888,Flanger Sweep 14 Lock
lpfiltercutoff14l,lpFilterCutoff14l,0.0,0.0,1.0,LP Filter Cutoff 14 Lock,889,LP Filter Cutoff 14 Lock,889,LP Filter Cutoff 14 Lock
lpfiltercutoffsweep14l,lpFilterCutoffSweep14l,0.0,0.0,1.0,LP Filter Cutoff Sweep 14 Lock,890,LP Filter Cutoff Sweep 14 Lock,890,LP Filter Cutoff Sweep 14 Lock
lpfilterresonance14l,lpFilterResonance14l,0.0,0.0,1.0,LP Filter Resonance 14 Lock,891,LP Filter Resonance 14 Lock,891,LP Filter Resonance 14 Lock
hpfiltercutoff14l,hpFilterCutoff14l,0.0,0.0,1.0,HP Filter Cutoff 14 Lock,892,HP Filter Cutoff 14 Lock,892,HP Filter Cutoff 14 Lock
hpfiltercutoffsweep14l,hpFilterCutoffSweep14l,0.0,0.0,1.0,HP Filter Cutoff Sweep 14 Lock,893,HP Filter Cutoff Sweep 14 Lock,893,HP Filter Cutoff Sweep 14 Lock
bitcrush14l,bitCrush14l,0.0,0.0,1.0,Bit Crush 14 Lock,894,Bit Crush 14 Lock,894,Bit Crush 14 Lock
bitcrushsweep14l,bitCrushSweep14l,0.0,0.0,1.0,Bit Crush Sweep 14 Lock,895,Bit Crush Sweep 14 Lock,895,Bit Crush Sweep 14 Lock
wavetype15,waveType15,2.0,0.0,8.0,Wave Type 15,896,Wave Type 15,896,Wave Type 15
mastervolume15,masterVolume15,0.5,0.0,1.0,Master Volume 15,897,Master Volume 15,897,Master Volume 15
attacktime15,attackTime15,0.0,0.0,1.0,Attack Time 15,898,Attack Time 15,898,Attack Time 15
sustaintime15,sustainTime15,0.005732608493417501,0.0,1.0,Sustain Time 15,899,Sustain Time 15,899,Sustain Time 15
sustainpunch15,sustainPunch15,0.4222321808338165,0.0,1.0,Punch 15,900,Punch 15,900,Punch 15
decaytime15,decayTime15,0.4849398732185364,0.0,1.0,Decay Time 15,901,Decay Time 15,901,Decay Time 15
compressionamount15,compressionAmount15,0.300000011920929,0.0,1.0,Compression 15,902,Compression 15,902,Compression 15
startfrequency15,startFrequency15,0.7290945053100586,0.0,1.0,Frequency 15,903,Frequency 15,903,Frequency 15
minfrequency15,minFrequency15,0.0,0.0,1.0,Frequency Cutoff 15,904,Frequency Cutoff 15,904,Frequency Cutoff 15
slide15,slide15,0.0,-1.0,1.0,Frequency Slide 15,905,Frequency Slide 15,905,Frequency Slide 15
deltaslide15,deltaSlide15,0.0,-1.0,1.0,Delta Slide 15,906,Delta Slide 15,906,Delta Slide 15
vibratodepth15,vibratoDepth15,0.0,0.0,1.0,Vibrato Depth 15,907,Vibrato Depth 15,907,Vibrato Depth 15
vibratospeed15,vibratoSpeed15,0.0,0.0,1.0,Vibrato Speed 15,908,Vibrato Speed 15,908,Vibrato Speed 15
overtones15,overtones15,0.0,0.0,1.0,Harmonics 15,909,Harmonics 15,909,Harmonics 15
overtonefalloff15,overtoneFalloff15,0.0,0.0,1.0,Harmonics Falloff 15,910,Harmonics Falloff 15,910,Harmonics Falloff 15
changerepeat15,changeRepeat15,0.0,0.0,1.0,Pitch Jump Repeat Speed 15,911,Pitch Jump Repeat Speed 15,911,Pitch Jump Repeat Speed 15
changeamount15,changeAmount15,0.1666666716337204,-1.0,1.0,Pitch Jump Amount 1 15,912,Pitch Jump Amount 1 15,912,Pitch Jump Amount 1 15
changespeed15,changeSpeed15,0.5178467631340027,0.0,1.0,Pitch Jump Onset 1 15,913,Pitch Jump Onset 1 15,913,Pitch Jump Onset 1 15
changeamount215,changeAmount215,0.0,-1.0,1.0,Pitch Jump Amount 2 15,914,Pitch Jump Amount 2 15,914,Pitch Jump Amount 2 15
changespeed215,changeSpeed215,0.0,0.0,1.0,Pitch Jump Onset 2 15,915,Pitch Jump Onset 2 15,915,Pitch Jump Onset 2 15
squareduty15,squareDuty15,0.0,0.0,1.0,Square Duty 15,916,Square Duty 15,916,Square Duty 15
dutysweep15,dutySweep15,0.0,-1.0,1.0,Duty Sweep 15,917,Duty Sweep 15,917,Duty Sweep 15
repeatspeed15,repeatSpeed15,0.0,0.0,1.0,Repeat Speed 15,918,Repeat Speed 15,918,Repeat Speed 15
flangeroffset15,flangerOffset15,0.0,-1.0,1.0,Flanger Offset 15,919,Flanger Offset 15,919,Flanger Offset 15
flangersweep15,flangerSweep15,0.0,-1.0,1.0,Flanger Sweep 15,920,Flanger Sweep 15,920,Flanger Sweep 15
lpfiltercutoff15,lpFilterCutoff15,1.0,0.0,1.0,LP Filter Cutoff 15,921,LP Filter Cutoff 15,921,LP Filter Cutoff 15
lpfiltercutoffsweep15,lpFilterCutoffSweep15,0.0,-1.0,1.0,LP Filter Cutoff Sweep 15,922,LP Filter Cutoff Sweep 15,922,LP Filter Cutoff Sweep 15
lpfilterresonance15,lpFilterResonance15,0.0,0.0,1.0,LP Filter Resonance 15,923,LP Filter Resonance 15,923,LP Filter Resonance 15
hpfiltercutoff15,hpFilterCutoff15,0.0,0.0,1.0,HP Filter Cutoff 15,924,HP Filter Cutoff 15,924,HP Filter Cutoff 15
hpfiltercutoffsweep15,hpFilterCutoffSweep15,0.0,-1.0,1.0,HP Filter Cutoff Sweep 15,925,HP Filter Cutoff Sweep 15,925,HP Filter Cutoff Sweep 15
bitcrush15,bitCrush15,0.0,0.0,1.0,Bit Crush 15,926,Bit Crush 15,926,Bit Crush 15
bitcrushsweep15,bitCrushSweep15,0.0,-1.0,1.0,Bit Crush Sweep 15,927,Bit Crush Sweep 15,927,Bit Crush Sweep 15
wavetype15l,waveType15l,0.0,0.0,1.0,Wave Type 15 Lock,928,Wave Type 15 Lock,928,Wave Type 15 Lock
mastervolume15l,masterVolume15l,1.0,0.0,1.0,Master Volume 15 Lock,929,Master Volume 15 Lock,929,Master Volume 15 Lock
attacktime15l,attackTime15l,0.0,0.0,1.0,Attack Time 15 Lock,930,Attack Time 15 Lock,930,Attack Time 15 Lock
sustaintime15l,sustainTime15l,0.0,0.0,1.0,Sustain Time 15 Lock,931,Sustain Time 15 Lock,931,Sustain Time 15 Lock
sustainpunch15l,sustainPunch15l,0.0,0.0,1.0,Punch 15 Lock,932,Punch 15 Lock,932,Punch 15 Lock
decaytime15l,decayTime15l,0.0,0.0,1.0,Decay Time 15 Lock,933,Decay Time 15 Lock,933,Decay Time 15 Lock
compressionamount15l,compressionAmount15l,0.0,0.0,1.0,Compression 15 Lock,934,Compression 15 Lock,934,Compression 15 Lock
startfrequency15l,startFrequency15l,0.0,0.0,1.0,Frequency 15 Lock,935,Frequency 15 Lock,935,Frequency 15 Lock
minfrequency15l,minFrequency15l,0.0,0.0,1.0,Frequency Cutoff 15 Lock,936,Frequency Cutoff 15 Lock,936,Frequency Cutoff 15 Lock
slide15l,slide15l,0.0,0.0,1.0,Frequency Slide 15 Lock,937,Frequency Slide 15 Lock,937,Frequency Slide 15 Lock
deltaslide15l,deltaSlide15l,0.0,0.0,1.0,Delta Slide 15 Lock,938,Delta Slide 15 Lock,938,Delta Slide 15 Lock
vibratodepth15l,vibratoDepth15l,0.0,0.0,1.0,Vibrato Depth 15 Lock,939,Vibrato Depth 15 Lock,939,Vibrato Depth 15 Lock
vibratospeed15l,vibratoSpeed15l,0.0,0.0,1.0,Vibrato Speed 15 Lock,940,Vibrato Speed 15 Lock,940,Vibrato Speed 15 Lock
overtones15l,overtones15l,0.0,0.0,1.0,Harmonics 15 Lock,941,Harmonics 15 Lock,941,Harmonics 15 Lock
overtonefalloff15l,overtoneFalloff15l,0.0,0.0,1.0,Harmonics Falloff 15 Lock,942,Harmonics Falloff 15 Lock,942,Harmonics Falloff 15 Lock
changerepeat15l,changeRepeat15l,0.0,0.0,1.0,Pitch Jump Repeat Speed 15 Lock,943,Pitch Jump Repeat Speed 15 Lock,943,Pitch Jump Repeat Speed 15 Lock
changeamount15l,changeAmount15l,0.0,0.0,1.0,Pitch Jump Amount 1 15 Lock,944,Pitch Jump Amount 1 15 Lock,944,Pitch Jump Amount 1 15 Lock
changespeed15l,changeSpeed15l,0.0,0.0,1.0,Pitch Jump Onset 1 15 Lock,945,Pitch Jump Onset 1 15 Lock,945,Pitch Jump Onset 1 15 Lock
changeamount215l,changeAmount215l,0.0,0.0,1.0,Pitch Jump Amount 2 15 Lock,946,Pitch Jump Amount 2 15 Lock,946,Pitch Jump Amount 2 15 Lock
changespeed215l,changeSpeed215l,0.0,0.0,1.0,Pitch Jump Onset 2 15 Lock,947,Pitch Jump Onset 2 15 Lock,947,Pitch Jump Onset 2 15 Lock
squareduty15l,squareDuty15l,0.0,0.0,1.0,Square Duty 15 Lock,948,Square Duty 15 Lock,948,Square Duty 15 Lock
dutysweep15l,dutySweep15l,0.0,0.0,1.0,Duty Sweep 15 Lock,949,Duty Sweep 15 Lock,949,Duty Sweep 15 Lock
repeatspeed15l,repeatSpeed15l,0.0,0.0,1.0,Repeat Speed 15 Lock,950,Repeat Speed 15 Lock,950,Repeat Speed 15 Lock
flangeroffset15l,flangerOffset15l,0.0,0.0,1.0,Flanger Offset 15 Lock,951,Flanger Offset 15 Lock,951,Flanger Offset 15 Lock
flangersweep15l,flangerSweep15l,0.0,0.0,1.0,Flanger Sweep 15 Lock,952,Flanger Sweep 15 Lock,952,Flanger Sweep 15 Lock
lpfiltercutoff15l,lpFilterCutoff15l,0.0,0.0,1.0,LP Filter Cutoff 15 Lock,953,LP Filter Cutoff 15 Lock,953,LP Filter Cutoff 15 Lock
lpfiltercutoffsweep15l,lpFilterCutoffSweep15l,0.0,0.0,1.0,LP Filter Cutoff Sweep 15 Lock,954,LP Filter Cutoff Sweep 15 Lock,954,LP Filter Cutoff Sweep 15 Lock
lpfilterresonance15l,lpFilterResonance15l,0.0,0.0,1.0,LP Filter Resonance 15 Lock,955,LP Filter Resonance 15 Lock,955,LP Filter Resonance 15 Lock
hpfiltercutoff15l,hpFilterCutoff15l,0.0,0.0,1.0,HP Filter Cutoff 15 Lock,956,HP Filter Cutoff 15 Lock,956,HP Filter Cutoff 15 Lock
hpfiltercutoffsweep15l,hpFilterCutoffSweep15l,0.0,0.0,1.0,HP Filter Cutoff Sweep 15 Lock,957,HP Filter Cutoff Sweep 15 Lock,957,HP Filter Cutoff Sweep 15 Lock
bitcrush15l,bitCrush15l,0.0,0.0,1.0,Bit Crush 15 Lock,958,Bit Crush 15 Lock,958,Bit Crush 15 Lock
